Global_Cluster_000789	ROC_gene319181,ROC_gene255169,ROC_gene321110,ROC_gene167627,ROC_gene226057,ROC_gene286212,ROC_gene021465
Global_Cluster_000790	ROC_gene319182,ROC_gene255170,ROC_gene137829,ROC_gene167626,ROC_gene267007,ROC_gene226058,ROC_gene042133,ROC_gene286213,ROC_gene299120
Global_Cluster_000791	ROC_gene114279,ROC_gene255171,ROC_gene321112,ROC_gene167625,ROC_gene267006,ROC_gene226059,ROC_gene042132,ROC_gene286214,ROC_gene021466
Global_Cluster_000792	ROC_gene114280,ROC_gene255172,ROC_gene137831,ROC_gene167624,ROC_gene267005,ROC_gene226060,ROC_gene286215,ROC_gene299118
Global_Cluster_000793	ROC_gene319185,ROC_gene255173,ROC_gene137832,ROC_gene167623,ROC_gene267004,ROC_gene226061,ROC_gene323771,ROC_gene286216,ROC_gene273930,ROC_gene021468
Global_Cluster_000794	ROC_gene319186,ROC_gene255174,ROC_gene137833,ROC_gene254670,ROC_gene167622,ROC_gene267003,ROC_gene226062,ROC_gene323770,ROC_gene286217,ROC_gene273929,ROC_gene299116
Global_Cluster_000795	ROC_gene319187,ROC_gene255175,ROC_gene321116,ROC_gene290463,ROC_gene167620,ROC_gene226063,ROC_gene021471
Global_Cluster_000796	ROC_gene319188,ROC_gene255176,ROC_gene137834,ROC_gene290462,ROC_gene167619,ROC_gene131346,ROC_gene226064,ROC_gene323768,ROC_gene286218,ROC_gene273927,ROC_gene021472
Global_Cluster_000797	ROC_gene319193,ROC_gene255181,ROC_gene290457,ROC_gene131340,ROC_gene323763,ROC_gene273922,ROC_gene021475
Global_Cluster_000798	ROC_gene319194,ROC_gene255182,ROC_gene137838,ROC_gene321920,ROC_gene131339,ROC_gene074457,ROC_gene323762,ROC_gene286222,ROC_gene273921,ROC_gene021476
Global_Cluster_000799	ROC_gene319196,ROC_gene255184,ROC_gene137840,ROC_gene290455,ROC_gene321923,ROC_gene131337,ROC_gene074460,ROC_gene323760,ROC_gene286224,ROC_gene273919,ROC_gene021479
Global_Cluster_000800	ROC_gene319198,ROC_gene255186,ROC_gene179532,ROC_gene175119,ROC_gene321927,ROC_gene131335,ROC_gene074464,ROC_gene323758,ROC_gene286226,ROC_gene273917,ROC_gene021481
Global_Cluster_000801	ROC_gene319199,ROC_gene255187,ROC_gene137843,ROC_gene175118,ROC_gene321928,ROC_gene131334,ROC_gene074465,ROC_gene323757,ROC_gene286227,ROC_gene273916,ROC_gene021482
Global_Cluster_000802	ROC_gene319202,ROC_gene255190,ROC_gene107547,ROC_gene175112,ROC_gene321933,ROC_gene131329,ROC_gene074470,ROC_gene323752,ROC_gene273911,ROC_gene021487
Global_Cluster_000803	ROC_gene319204,ROC_gene255192,ROC_gene107549,ROC_gene175110,ROC_gene321937,ROC_gene131328,ROC_gene074474,ROC_gene323750,ROC_gene273747,ROC_gene273909,ROC_gene021490
Global_Cluster_000804	ROC_gene319209,ROC_gene255197,ROC_gene321454,ROC_gene321943,ROC_gene074480,ROC_gene250217
Global_Cluster_000805	ROC_gene319210,ROC_gene255198,ROC_gene131322
Global_Cluster_000806	ROC_gene319214,ROC_gene255202,ROC_gene321460,ROC_gene273735,ROC_gene250223
Global_Cluster_000807	ROC_gene276257,ROC_gene167239,ROC_gene320650,ROC_gene286115,ROC_gene056915,ROC_gene220736,ROC_gene093068,ROC_gene309622
Global_Cluster_000808	ROC_gene276254,ROC_gene167236,ROC_gene320647,ROC_gene315694,ROC_gene056918,ROC_gene220739,ROC_gene093065,ROC_gene200449
Global_Cluster_000809	ROC_gene276252,ROC_gene167233,ROC_gene320644,ROC_gene315691,ROC_gene093063,ROC_gene298685,ROC_gene286107
Global_Cluster_000810	ROC_gene276247,ROC_gene167230,ROC_gene320641,ROC_gene271665,ROC_gene056925,ROC_gene235752,ROC_gene184220,ROC_gene093059,ROC_gene182993
Global_Cluster_000811	ROC_gene276246,ROC_gene167229,ROC_gene320640,ROC_gene315685,ROC_gene235751,ROC_gene184221,ROC_gene093052,ROC_gene298679
Global_Cluster_000812	ROC_gene092251,ROC_gene221984,ROC_gene227000,ROC_gene253722,ROC_gene250049,ROC_gene114416,ROC_gene092038,ROC_gene247808,ROC_gene074534,ROC_gene326349
Global_Cluster_000813	ROC_gene319218,ROC_gene221985,ROC_gene114415
Global_Cluster_000814	ROC_gene319220,ROC_gene221987,ROC_gene227004,ROC_gene253721,ROC_gene250051,ROC_gene218122,ROC_gene092034,ROC_gene247806,ROC_gene182020,ROC_gene326255
Global_Cluster_000815	ROC_gene319224,ROC_gene221991,ROC_gene227009,ROC_gene253718,ROC_gene250055,ROC_gene218128,ROC_gene092031,ROC_gene247801,ROC_gene184241,ROC_gene326250
Global_Cluster_000816	ROC_gene319226,ROC_gene221993,ROC_gene227011,ROC_gene253716,ROC_gene250057,ROC_gene218130,ROC_gene092029,ROC_gene247799,ROC_gene184239,ROC_gene174837,ROC_gene326360
Global_Cluster_000817	ROC_gene319229,ROC_gene221996,ROC_gene227014,ROC_gene253711,ROC_gene250062,ROC_gene218134,ROC_gene158246,ROC_gene196731,ROC_gene174840,ROC_gene326244
Global_Cluster_000818	ROC_gene319230,ROC_gene221997,ROC_gene227015,ROC_gene253710,ROC_gene250063,ROC_gene158245,ROC_gene196732,ROC_gene174841,ROC_gene326243
Global_Cluster_000819	ROC_gene319231,ROC_gene221998,ROC_gene227017,ROC_gene253708,ROC_gene250065,ROC_gene218135,ROC_gene247793,ROC_gene196733,ROC_gene174843,ROC_gene326366
Global_Cluster_000820	ROC_gene319232,ROC_gene221999,ROC_gene227018,ROC_gene218136,ROC_gene196734,ROC_gene174844,ROC_gene326367
Global_Cluster_000821	ROC_gene319233,ROC_gene222000,ROC_gene227019,ROC_gene253707,ROC_gene250066,ROC_gene218137,ROC_gene247791,ROC_gene196735,ROC_gene174845,ROC_gene326240
Global_Cluster_000822	ROC_gene319234,ROC_gene222001,ROC_gene253706,ROC_gene250067,ROC_gene218138,ROC_gene247790,ROC_gene196736,ROC_gene229627,ROC_gene326239
Global_Cluster_000823	ROC_gene319238,ROC_gene202288,ROC_gene288727,ROC_gene155856,ROC_gene283744,ROC_gene298557,ROC_gene229623
Global_Cluster_000824	ROC_gene318929,ROC_gene235676,ROC_gene155853,ROC_gene032355,ROC_gene298560,ROC_gene229620
Global_Cluster_000825	ROC_gene319243,ROC_gene202284,ROC_gene176956,ROC_gene283750,ROC_gene298562,ROC_gene229618,ROC_gene288055
Global_Cluster_000826	ROC_gene173349,ROC_gene074003,ROC_gene137812,ROC_gene056939,ROC_gene223475,ROC_gene323971,ROC_gene272008,ROC_gene075221
Global_Cluster_000827	ROC_gene173352,ROC_gene074005,ROC_gene179001,ROC_gene309947,ROC_gene056941,ROC_gene185523,ROC_gene089894,ROC_gene323973,ROC_gene075219
Global_Cluster_000828	ROC_gene276903,ROC_gene074018,ROC_gene309960,ROC_gene143366,ROC_gene323986,ROC_gene223492,ROC_gene126270
Global_Cluster_000829	ROC_gene276902,ROC_gene074019,ROC_gene055485,ROC_gene263255,ROC_gene101394,ROC_gene309961,ROC_gene143367,ROC_gene323987,ROC_gene223493,ROC_gene126272,ROC_gene075207
Global_Cluster_000830	ROC_gene047643,ROC_gene074022,ROC_gene055482,ROC_gene263253,ROC_gene101396,ROC_gene309964,ROC_gene175052,ROC_gene106465,ROC_gene223496,ROC_gene082159,ROC_gene166503
Global_Cluster_000831	ROC_gene047642,ROC_gene074023,ROC_gene055481,ROC_gene263252,ROC_gene101397,ROC_gene309965,ROC_gene175051,ROC_gene323991,ROC_gene223497,ROC_gene126277,ROC_gene166502
Global_Cluster_000832	ROC_gene047641,ROC_gene074024,ROC_gene055480,ROC_gene263251,ROC_gene101398,ROC_gene309966,ROC_gene175050,ROC_gene323992,ROC_gene223498,ROC_gene126278,ROC_gene166501
Global_Cluster_000833	ROC_gene047640,ROC_gene074026,ROC_gene055479,ROC_gene263250,ROC_gene101400,ROC_gene309967,ROC_gene175049,ROC_gene323994,ROC_gene223499,ROC_gene126279,ROC_gene166500
Global_Cluster_000834	ROC_gene047639,ROC_gene074027,ROC_gene055478,ROC_gene263248,ROC_gene101401,ROC_gene309968,ROC_gene175047,ROC_gene323995,ROC_gene223500,ROC_gene126274,ROC_gene166499
Global_Cluster_000835	ROC_gene047635,ROC_gene074029,ROC_gene055475,ROC_gene263245,ROC_gene101405,ROC_gene309972,ROC_gene175043,ROC_gene323997,ROC_gene223504,ROC_gene082689,ROC_gene166496
Global_Cluster_000836	ROC_gene047634,ROC_gene074030,ROC_gene055474,ROC_gene263244,ROC_gene101406,ROC_gene309973,ROC_gene175042,ROC_gene323998,ROC_gene223505,ROC_gene166495
Global_Cluster_000837	ROC_gene047633,ROC_gene074031,ROC_gene055473,ROC_gene263243,ROC_gene101407,ROC_gene309974,ROC_gene175041,ROC_gene323999,ROC_gene223506,ROC_gene291316,ROC_gene291320
Global_Cluster_000838	ROC_gene047632,ROC_gene074033,ROC_gene055471,ROC_gene263242,ROC_gene101409,ROC_gene309975,ROC_gene175039,ROC_gene324001,ROC_gene223507,ROC_gene291317,ROC_gene291321
Global_Cluster_000839	ROC_gene319393,ROC_gene142880,ROC_gene232108,ROC_gene140896,ROC_gene230604,ROC_gene028560,ROC_gene287683,ROC_gene106889,ROC_gene047449
Global_Cluster_000840	ROC_gene319391,ROC_gene142881,ROC_gene232106,ROC_gene140899,ROC_gene230602,ROC_gene028562,ROC_gene287682,ROC_gene106888,ROC_gene047448,ROC_gene198203
Global_Cluster_000841	ROC_gene319252,ROC_gene142882,ROC_gene140900,ROC_gene230601,ROC_gene287681,ROC_gene106887,ROC_gene047401,ROC_gene198204
Global_Cluster_000842	ROC_gene319255,ROC_gene142885,ROC_gene028567,ROC_gene047407
Global_Cluster_000843	ROC_gene319394,ROC_gene142888,ROC_gene232109,ROC_gene140895,ROC_gene230605,ROC_gene200252,ROC_gene047398
Global_Cluster_000844	ROC_gene319261,ROC_gene142891,ROC_gene143118,ROC_gene084346,ROC_gene028576,ROC_gene163509,ROC_gene106879,ROC_gene047413,ROC_gene230592
Global_Cluster_000845	ROC_gene319263,ROC_gene142893,ROC_gene143120,ROC_gene084343,ROC_gene028578,ROC_gene163511,ROC_gene106878,ROC_gene047433,ROC_gene230591
Global_Cluster_000846	ROC_gene319264,ROC_gene142894,ROC_gene143121,ROC_gene084342,ROC_gene028579,ROC_gene106877,ROC_gene047431,ROC_gene230589
Global_Cluster_000847	ROC_gene153263,ROC_gene142899,ROC_gene271388,ROC_gene143126,ROC_gene084337,ROC_gene086158,ROC_gene028587,ROC_gene271392,ROC_gene106871,ROC_gene251497
Global_Cluster_000848	ROC_gene318887,ROC_gene139762,ROC_gene099124,ROC_gene143813,ROC_gene071892,ROC_gene289983,ROC_gene114672,ROC_gene124195
Global_Cluster_000849	ROC_gene318885,ROC_gene139763,ROC_gene099127,ROC_gene143815,ROC_gene140854,ROC_gene289981,ROC_gene114670,ROC_gene124192,ROC_gene289980
Global_Cluster_000850	ROC_gene319278,ROC_gene139766,ROC_gene099132,ROC_gene140858,ROC_gene114667,ROC_gene124186,ROC_gene282834
Global_Cluster_000851	ROC_gene076567,ROC_gene139768,ROC_gene099134,ROC_gene071899,ROC_gene114665,ROC_gene124184,ROC_gene124748
Global_Cluster_000852	ROC_gene076566,ROC_gene139769,ROC_gene099135,ROC_gene282839,ROC_gene071900,ROC_gene114664,ROC_gene124183,ROC_gene124749
Global_Cluster_000853	ROC_gene318875,ROC_gene139770,ROC_gene099136,ROC_gene140861,ROC_gene276351,ROC_gene114663,ROC_gene171399,ROC_gene124182,ROC_gene276354,ROC_gene124750
Global_Cluster_000854	ROC_gene319286,ROC_gene139774,ROC_gene099139,ROC_gene290232,ROC_gene285201,ROC_gene287389,ROC_gene114659,ROC_gene171402,ROC_gene124190,ROC_gene287387
Global_Cluster_000855	ROC_gene318871,ROC_gene319479,ROC_gene099144,ROC_gene290231,ROC_gene140865,ROC_gene322602,ROC_gene114655,ROC_gene171403,ROC_gene262869,ROC_gene290233
Global_Cluster_000856	ROC_gene318870,ROC_gene139776,ROC_gene099142,ROC_gene140866,ROC_gene114657,ROC_gene171404
Global_Cluster_000857	ROC_gene318898,ROC_gene134316,ROC_gene176693,ROC_gene106900,ROC_gene225288,ROC_gene075450,ROC_gene191453,ROC_gene124205
Global_Cluster_000858	ROC_gene318973,ROC_gene134318,ROC_gene176695,ROC_gene071879,ROC_gene225286,ROC_gene075452,ROC_gene191451,ROC_gene232782,ROC_gene276579
Global_Cluster_000859	ROC_gene319302,ROC_gene134320,ROC_gene225283,ROC_gene143799,ROC_gene106904,ROC_gene075454,ROC_gene232785
Global_Cluster_000860	ROC_gene319306,ROC_gene134324,ROC_gene225279,ROC_gene191798,ROC_gene071873,ROC_gene293333,ROC_gene075458,ROC_gene232789,ROC_gene139288
Global_Cluster_000861	ROC_gene319435,ROC_gene134325,ROC_gene225277,ROC_gene191799,ROC_gene071872,ROC_gene075459,ROC_gene232791,ROC_gene139287
Global_Cluster_000862	ROC_gene232802,ROC_gene138479,ROC_gene225268,ROC_gene160560,ROC_gene106916,ROC_gene075467,ROC_gene185823
Global_Cluster_000863	ROC_gene319295,ROC_gene138480,ROC_gene225267,ROC_gene160561,ROC_gene106917,ROC_gene174575,ROC_gene288058,ROC_gene190666,ROC_gene185821
Global_Cluster_000864	ROC_gene319296,ROC_gene138481,ROC_gene225266,ROC_gene160562,ROC_gene106918,ROC_gene174576,ROC_gene288059,ROC_gene190665,ROC_gene185820
Global_Cluster_000865	ROC_gene319297,ROC_gene138482,ROC_gene225265,ROC_gene160564,ROC_gene322162,ROC_gene174577,ROC_gene288061,ROC_gene090471
Global_Cluster_000866	ROC_gene124862,ROC_gene287235,ROC_gene101423,ROC_gene309988,ROC_gene323108,ROC_gene223520
Global_Cluster_000867	ROC_gene124861,ROC_gene287234,ROC_gene055458,ROC_gene309990,ROC_gene323107,ROC_gene070850,ROC_gene223522
Global_Cluster_000868	ROC_gene124859,ROC_gene287233,ROC_gene055456,ROC_gene263233,ROC_gene099864,ROC_gene309991,ROC_gene323106,ROC_gene070848,ROC_gene223523,ROC_gene289989,ROC_gene287230
Global_Cluster_000869	ROC_gene124850,ROC_gene157608,ROC_gene055448,ROC_gene019693,ROC_gene035535,ROC_gene236424,ROC_gene070839,ROC_gene301338,ROC_gene326562
Global_Cluster_000870	ROC_gene124847,ROC_gene157611,ROC_gene099876,ROC_gene035538,ROC_gene070837,ROC_gene301341,ROC_gene287838,ROC_gene326565
Global_Cluster_000871	ROC_gene287831,ROC_gene275442,ROC_gene099882,ROC_gene035544,ROC_gene070830,ROC_gene301347,ROC_gene326060
Global_Cluster_000872	ROC_gene288495,ROC_gene275441,ROC_gene218662,ROC_gene019704,ROC_gene035545,ROC_gene070829,ROC_gene301348,ROC_gene139892,ROC_gene326059
Global_Cluster_000873	ROC_gene287829,ROC_gene275440,ROC_gene218663,ROC_gene019705,ROC_gene035546,ROC_gene070827,ROC_gene301349,ROC_gene139891,ROC_gene326058
Global_Cluster_000874	ROC_gene287826,ROC_gene275436,ROC_gene218666,ROC_gene019708,ROC_gene035550,ROC_gene070823,ROC_gene301353,ROC_gene139887,ROC_gene326054
Global_Cluster_000875	ROC_gene124856,ROC_gene157603,ROC_gene055454,ROC_gene236417,ROC_gene099866,ROC_gene309994,ROC_gene055603,ROC_gene070846,ROC_gene223526,ROC_gene326557
Global_Cluster_000876	ROC_gene319317,ROC_gene157606,ROC_gene055452,ROC_gene263225,ROC_gene019688,ROC_gene035532,ROC_gene070844,ROC_gene301335,ROC_gene326560
Global_Cluster_000877	ROC_gene047571,ROC_gene275433,ROC_gene115617,ROC_gene218669,ROC_gene019711,ROC_gene035554,ROC_gene070835,ROC_gene301343,ROC_gene136378,ROC_gene326567
Global_Cluster_000878	ROC_gene319320,ROC_gene084698,ROC_gene011937
Global_Cluster_000879	ROC_gene319327,ROC_gene084705,ROC_gene252708,ROC_gene190799
Global_Cluster_000880	ROC_gene264694,ROC_gene084706,ROC_gene269925,ROC_gene252706,ROC_gene172384,ROC_gene070560,ROC_gene122543,ROC_gene237045,ROC_gene190802
Global_Cluster_000881	ROC_gene264700,ROC_gene084714,ROC_gene161803,ROC_gene269932,ROC_gene298958,ROC_gene195547,ROC_gene082414,ROC_gene264412
Global_Cluster_000882	ROC_gene319345,ROC_gene320186,ROC_gene269940,ROC_gene127839,ROC_gene082405,ROC_gene264405,ROC_gene263060
Global_Cluster_000883	ROC_gene047622,ROC_gene275425,ROC_gene115623,ROC_gene218674,ROC_gene019718,ROC_gene035561,ROC_gene081314,ROC_gene070856,ROC_gene301363,ROC_gene326043
Global_Cluster_000884	ROC_gene090920,ROC_gene275424,ROC_gene115624,ROC_gene218676,ROC_gene099899,ROC_gene035562,ROC_gene250521,ROC_gene301365,ROC_gene136372,ROC_gene326042
Global_Cluster_000885	ROC_gene090921,ROC_gene275422,ROC_gene115626,ROC_gene218677,ROC_gene019720,ROC_gene035563,ROC_gene301366,ROC_gene136371,ROC_gene326040
Global_Cluster_000886	ROC_gene231391,ROC_gene298772,ROC_gene225882,ROC_gene031409,ROC_gene324083,ROC_gene301299
Global_Cluster_000887	ROC_gene231390,ROC_gene298771,ROC_gene225881,ROC_gene051586,ROC_gene019730,ROC_gene031408,ROC_gene088490,ROC_gene324082,ROC_gene301298
Global_Cluster_000888	ROC_gene231389,ROC_gene298769,ROC_gene225880,ROC_gene218689,ROC_gene019731,ROC_gene031407,ROC_gene088491,ROC_gene324016,ROC_gene301297
Global_Cluster_000889	ROC_gene109761,ROC_gene320391,ROC_gene225877,ROC_gene051590,ROC_gene019735,ROC_gene031404,ROC_gene088495,ROC_gene324020,ROC_gene301294,ROC_gene225875
Global_Cluster_000890	ROC_gene109777,ROC_gene320399,ROC_gene233555,ROC_gene051597,ROC_gene019749,ROC_gene031386,ROC_gene136061,ROC_gene301276,ROC_gene142434,ROC_gene218710
Global_Cluster_000891	ROC_gene109770,ROC_gene320400,ROC_gene233556,ROC_gene051598,ROC_gene019741,ROC_gene031394,ROC_gene136054,ROC_gene122534,ROC_gene301284,ROC_gene142427
Global_Cluster_000892	ROC_gene109771,ROC_gene320401,ROC_gene233557,ROC_gene051599,ROC_gene019742,ROC_gene031393,ROC_gene136055,ROC_gene122533,ROC_gene301283,ROC_gene142428
Global_Cluster_000893	ROC_gene109772,ROC_gene320402,ROC_gene051600,ROC_gene019743,ROC_gene031392,ROC_gene136056,ROC_gene122532,ROC_gene301282,ROC_gene142429,ROC_gene218704
Global_Cluster_000894	ROC_gene109773,ROC_gene320403,ROC_gene233558,ROC_gene051601,ROC_gene019744,ROC_gene031391,ROC_gene136057,ROC_gene301281,ROC_gene142430,ROC_gene218705
Global_Cluster_000895	ROC_gene109774,ROC_gene320404,ROC_gene051603,ROC_gene019745,ROC_gene136058,ROC_gene142431,ROC_gene218706
Global_Cluster_000896	ROC_gene109775,ROC_gene320405,ROC_gene051604,ROC_gene019746,ROC_gene031390,ROC_gene136059,ROC_gene101629,ROC_gene301280,ROC_gene142432,ROC_gene218707
Global_Cluster_000897	ROC_gene109776,ROC_gene320406,ROC_gene233562,ROC_gene051605,ROC_gene031389,ROC_gene136060,ROC_gene301279,ROC_gene142433,ROC_gene218708
Global_Cluster_000898	ROC_gene109780,ROC_gene320410,ROC_gene121516,ROC_gene051609,ROC_gene019753,ROC_gene031384,ROC_gene120369,ROC_gene324355,ROC_gene301274,ROC_gene142436,ROC_gene218712
Global_Cluster_000899	ROC_gene109784,ROC_gene320414,ROC_gene136067,ROC_gene142440,ROC_gene218718
Global_Cluster_000900	ROC_gene132638,ROC_gene258133,ROC_gene321049,ROC_gene051617,ROC_gene197644,ROC_gene031376,ROC_gene136072,ROC_gene324362,ROC_gene301266
Global_Cluster_000901	ROC_gene132637,ROC_gene258132,ROC_gene321048,ROC_gene031375,ROC_gene301265
Global_Cluster_000902	ROC_gene132635,ROC_gene258129,ROC_gene321045,ROC_gene051619,ROC_gene031373,ROC_gene120382,ROC_gene324364,ROC_gene301263
Global_Cluster_000903	ROC_gene132633,ROC_gene258128,ROC_gene321044,ROC_gene279158,ROC_gene183019,ROC_gene031371,ROC_gene120384,ROC_gene324366,ROC_gene301261
Global_Cluster_000904	ROC_gene164032,ROC_gene258123,ROC_gene321039,ROC_gene279154,ROC_gene183015,ROC_gene031367,ROC_gene120388,ROC_gene324370,ROC_gene301257
Global_Cluster_000905	ROC_gene132626,ROC_gene258120,ROC_gene321036,ROC_gene279150,ROC_gene183012,ROC_gene034013
Global_Cluster_000906	ROC_gene279504,ROC_gene258115,ROC_gene321031,ROC_gene279145,ROC_gene055150,ROC_gene031359,ROC_gene301249,ROC_gene184952
Global_Cluster_000907	ROC_gene047892,ROC_gene258107,ROC_gene321023,ROC_gene034030
Global_Cluster_000908	ROC_gene047893,ROC_gene258105,ROC_gene321021,ROC_gene228029,ROC_gene055160,ROC_gene034032,ROC_gene301241,ROC_gene215989
Global_Cluster_000909	ROC_gene047894,ROC_gene258104,ROC_gene321020,ROC_gene228030,ROC_gene055161,ROC_gene031350,ROC_gene301240,ROC_gene215990
Global_Cluster_000910	ROC_gene047898,ROC_gene258101,ROC_gene187956,ROC_gene228033,ROC_gene055165,ROC_gene034037,ROC_gene280547,ROC_gene280549
Global_Cluster_000911	ROC_gene047899,ROC_gene258100,ROC_gene321016
Global_Cluster_000912	ROC_gene047900,ROC_gene258099,ROC_gene321015,ROC_gene279129,ROC_gene055166,ROC_gene034038,ROC_gene215994,ROC_gene187209
Global_Cluster_000913	ROC_gene047901,ROC_gene258097,ROC_gene321013,ROC_gene279128,ROC_gene055168
Global_Cluster_000914	ROC_gene319361,ROC_gene152715,ROC_gene224167,ROC_gene159523,ROC_gene283133,ROC_gene230616,ROC_gene028546,ROC_gene116846,ROC_gene283132
Global_Cluster_000915	ROC_gene319359,ROC_gene152713,ROC_gene224165,ROC_gene159520,ROC_gene283134,ROC_gene230614,ROC_gene028548,ROC_gene116845,ROC_gene096165
Global_Cluster_000916	ROC_gene319400,ROC_gene152709,ROC_gene321053,ROC_gene159517,ROC_gene009433,ROC_gene230611,ROC_gene028551,ROC_gene116841,ROC_gene283949
Global_Cluster_000917	ROC_gene319372,ROC_gene184260,ROC_gene313598,ROC_gene225458,ROC_gene202854,ROC_gene224296,ROC_gene260778,ROC_gene093463,ROC_gene252970
Global_Cluster_000918	ROC_gene279501,ROC_gene184258,ROC_gene085909
Global_Cluster_000919	ROC_gene319369,ROC_gene184257,ROC_gene313600,ROC_gene225455,ROC_gene202852,ROC_gene224298,ROC_gene260780,ROC_gene172246
Global_Cluster_000920	ROC_gene319368,ROC_gene184256,ROC_gene313601,ROC_gene202851,ROC_gene224299,ROC_gene262062,ROC_gene172247
Global_Cluster_000921	ROC_gene148996,ROC_gene224993,ROC_gene160772,ROC_gene055191,ROC_gene094558,ROC_gene324257,ROC_gene216023,ROC_gene071707
Global_Cluster_000922	ROC_gene149002,ROC_gene224987,ROC_gene014485,ROC_gene220975,ROC_gene111129,ROC_gene090634,ROC_gene324252,ROC_gene216029,ROC_gene071713
Global_Cluster_000923	ROC_gene082049,ROC_gene082723,ROC_gene069108,ROC_gene220966,ROC_gene111139,ROC_gene324243,ROC_gene216040,ROC_gene264074,ROC_gene186689
Global_Cluster_000924	ROC_gene082054,ROC_gene082719,ROC_gene292890,ROC_gene160399,ROC_gene220962,ROC_gene292891,ROC_gene324145,ROC_gene216046,ROC_gene264071,ROC_gene186694
Global_Cluster_000925	ROC_gene082056,ROC_gene082718,ROC_gene160396,ROC_gene220959,ROC_gene323938,ROC_gene216048,ROC_gene264069,ROC_gene186698
Global_Cluster_000926	ROC_gene082061,ROC_gene082713,ROC_gene321093,ROC_gene069095,ROC_gene220955,ROC_gene116565,ROC_gene324232,ROC_gene151250,ROC_gene235335
Global_Cluster_000927	ROC_gene082062,ROC_gene082712,ROC_gene321094,ROC_gene069094,ROC_gene182256,ROC_gene116566,ROC_gene323932,ROC_gene046473,ROC_gene235336
Global_Cluster_000928	ROC_gene082067,ROC_gene082706,ROC_gene321098,ROC_gene069088,ROC_gene182251,ROC_gene116572,ROC_gene158707,ROC_gene323926,ROC_gene151255
Global_Cluster_000929	ROC_gene082068,ROC_gene289288,ROC_gene321099,ROC_gene069087,ROC_gene274306,ROC_gene158708,ROC_gene323925,ROC_gene046467,ROC_gene274304
Global_Cluster_000930	ROC_gene082069,ROC_gene289289,ROC_gene321100,ROC_gene069086,ROC_gene158709,ROC_gene151257
Global_Cluster_000931	ROC_gene082070,ROC_gene289290,ROC_gene321102,ROC_gene069084,ROC_gene274309,ROC_gene158712,ROC_gene046462,ROC_gene194038
Global_Cluster_000932	ROC_gene258978,ROC_gene289292,ROC_gene321104,ROC_gene069081,ROC_gene274311,ROC_gene158714,ROC_gene151261,ROC_gene194036
Global_Cluster_000933	ROC_gene082074,ROC_gene290100,ROC_gene320788,ROC_gene069079,ROC_gene274313,ROC_gene158716,ROC_gene132781,ROC_gene046458
Global_Cluster_000934	ROC_gene258972,ROC_gene290097,ROC_gene320579,ROC_gene069077,ROC_gene274317,ROC_gene046456
Global_Cluster_000935	ROC_gene156004,ROC_gene290096,ROC_gene320578,ROC_gene069076,ROC_gene284308,ROC_gene288089,ROC_gene201843
Global_Cluster_000936	ROC_gene156002,ROC_gene290094,ROC_gene320576,ROC_gene069073,ROC_gene274320,ROC_gene284311,ROC_gene288086,ROC_gene264737
Global_Cluster_000937	ROC_gene156003,ROC_gene290095,ROC_gene320577,ROC_gene069074,ROC_gene274319,ROC_gene284312,ROC_gene288087
Global_Cluster_000938	ROC_gene155995,ROC_gene217285,ROC_gene320677,ROC_gene069067,ROC_gene191160
Global_Cluster_000939	ROC_gene133940,ROC_gene217283,ROC_gene256229,ROC_gene069064,ROC_gene235105,ROC_gene046443,ROC_gene236155,ROC_gene256228
Global_Cluster_000940	ROC_gene133943,ROC_gene217277,ROC_gene269689,ROC_gene186008,ROC_gene292840,ROC_gene046438,ROC_gene236161,ROC_gene273045
Global_Cluster_000941	ROC_gene133946,ROC_gene217276,ROC_gene269688,ROC_gene235112,ROC_gene292839,ROC_gene046437,ROC_gene273044
Global_Cluster_000942	ROC_gene133949,ROC_gene217273,ROC_gene320665,ROC_gene235114,ROC_gene225795,ROC_gene046435,ROC_gene273041
Global_Cluster_000943	ROC_gene283181,ROC_gene245160,ROC_gene320659,ROC_gene187830,ROC_gene285400,ROC_gene235120,ROC_gene225788,ROC_gene290620,ROC_gene196102,ROC_gene273034
Global_Cluster_000944	ROC_gene278965,ROC_gene245178,ROC_gene217253,ROC_gene125453,ROC_gene255648,ROC_gene234893,ROC_gene270252,ROC_gene138221,ROC_gene046415
Global_Cluster_000945	ROC_gene098644,ROC_gene245176,ROC_gene217250,ROC_gene234895,ROC_gene323167
Global_Cluster_000946	ROC_gene098646,ROC_gene245174,ROC_gene217249,ROC_gene125449,ROC_gene255646,ROC_gene234896,ROC_gene270249,ROC_gene126002
Global_Cluster_000947	ROC_gene098647,ROC_gene245173,ROC_gene217247,ROC_gene125448,ROC_gene255644,ROC_gene234898,ROC_gene270248,ROC_gene126003
Global_Cluster_000948	ROC_gene098649,ROC_gene245170,ROC_gene217244,ROC_gene125446,ROC_gene255642,ROC_gene234900,ROC_gene270246,ROC_gene126005
Global_Cluster_000949	ROC_gene098650,ROC_gene245169,ROC_gene217243,ROC_gene255641,ROC_gene234901,ROC_gene270245
Global_Cluster_000950	ROC_gene098652,ROC_gene245168,ROC_gene217241,ROC_gene289619,ROC_gene255640,ROC_gene234903,ROC_gene323159,ROC_gene198136
